channel_id,name,handle,agency,discovery_source,first_discovered_at,candidate_status,already_in_frozen_cohort,evidence_strength
UCx4qz8NiVkQQj4x-7mhS9Dg,Eyez Benjaneth Ch.,@eyezbenjaneth,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.287727+00:00,active,False,MEDIUM_CONFIDENCE
UCySlA9Pv5IVXvkW_lN_NXRw,Tequila Ch.【ARP】,@tequila_arp,Algorhythm Project,Thai VTuber Ranking,2026-09-06T15:07:31.287763+00:00,active,False,MEDIUM_CONFIDENCE
UCx5NsY_dUUU2NHK2P8u10xQ,Ngerntong-เงินทอง,@ngern_tong,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.287804+00:00,active,True,HIGH_CONFIDENCE
UCJ6HUQOWSjCHHdOgz13zFlA,TheQuillmon ⌜VZ⌟,@thequillmon,Virtual Zeven (VZ),Thai VTuber Ranking,2026-09-06T15:07:31.287880+00:00,active,True,MEDIUM_CONFIDENCE
UCI1SAgyaSIwdGf2uVbcmuvQ,Realiable Ch.,@realiablech,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.287914+00:00,active,False,HIGH_CONFIDENCE
UCJ2Ahrr9QYJnrjYJkWccSzg,Kochiki Gram Ch.,@kochikigram,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.287939+00:00,active,False,MEDIUM_CONFIDENCE
UCIgXtat0bKE5e8sXtUgutOw,Torakaze,@torakaze_13,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.287967+00:00,active,False,HIGH_CONFIDENCE
UCJH6IzDkIlz5Dw93LzEC_Nw,Cazzia Bakeriana Ch. - Parabellum,@cazziabakerianachparabellum,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288000+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCJL3R_l2-sxDQelzyQ6fHug, NiRu Channel ,@niru_ch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288119+00:00,active,False,MEDIUM_CONFIDENCE
UCIcJV6J1HFf0cHKeswvTyaw,Navia Whale,@navii_whale,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288151+00:00,active,False,HIGH_CONFIDENCE
UCHeMMokpj5MpPVZwS121gZw,ヤマキ君,@muzusa1234,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288171+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCHUHJ0riRQWzPWdAchy6D4w,Besicka「ALF」,@besicka_alf,ALF,Thai VTuber Ranking,2026-09-06T15:07:31.288194+00:00,active,False,MEDIUM_CONFIDENCE
UCIc2CW34mQ6eAlJoPV2Un4Q,Sonnenblume,@sonnenblume_helianthus,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288219+00:00,active,False,HIGH_CONFIDENCE
UCHL4mRfm4hZgmg4sPYRiYkg,Bombay Bergamot,@bombaybergamot8,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288243+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCJCORIrObs3iTzSzCHHvlCA,Lyvea•Eve,@lyveaveve,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288263+00:00,active,False,MEDIUM_CONFIDENCE
UCHomiuTL8mMUPtDIbJw_TFg,Remisde || Vtuber,@remisde_vtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288290+00:00,active,False,MEDIUM_CONFIDENCE
UCHYMhyLCSsaZCRPzov6tHLg,Wilona Ch.,@wilona.thegoat,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288310+00:00,active,False,MEDIUM_CONFIDENCE
UCI0fG0fCTx3iyzC6wv_hI3g,Hibana Nekomata,@hbnpoyo,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288393+00:00,active,False,HIGH_CONFIDENCE
UCINPv9Ffoo7mgvEfKY8Ks2A,Pugko Ch.,@pugko,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288426+00:00,active,False,MEDIUM_CONFIDENCE
UCJFoHpvvS4MLNsq0VeiEAyg,Yunes Ch ,@yunesch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288474+00:00,active,False,MEDIUM_CONFIDENCE
UCJEy_y-4fO4j2D6RLANc25Q,Zetsuna Ch.,@zetsunach.7273,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288496+00:00,active,False,HIGH_CONFIDENCE
UCINz9FJcpcedlGsYKXQkopA,Hoshimura Himawari,@himawariwhiteowl,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288564+00:00,active,False,HIGH_CONFIDENCE
UCHhj6UP01456AHTAZkrKDrg,KIRIN,@kirin_vexorcist,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288587+00:00,active,False,MEDIUM_CONFIDENCE
UCJ8R9I1AWV94psG7gxLiU5Q,MaRinENaJa,@marinenaja,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288613+00:00,active,False,HIGH_CONFIDENCE
UCI7HyoyonuN4gh_Mgu6Kzbg,Hydejung 【21PM】,@hydejung21pm,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288648+00:00,active,False,HIGH_CONFIDENCE
UCIBdFlC2Fk3rID8CAETV35g,Kryspeia Cosmelis Ch. Lumina-Mutelu,@kryspeiacosmelis,Lumina Live,Thai VTuber Ranking,2026-09-06T15:07:31.288699+00:00,active,False,HIGH_CONFIDENCE
UCIWrMTsjxdx_V1zlBkbCVCg,MaRinE Channel,@marine_vtuber_,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288722+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCI-P6wAQOviwsqMuVTVYKPQ,Benibanashi Gento | 紅話玄踪-VTuber,@benibanashigento,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288835+00:00,active,False,HIGH_CONFIDENCE
UCHONh9zedNOSdzUqUbSUQ-Q,baruru channel,@baruruchannel,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288877+00:00,active,False,MEDIUM_CONFIDENCE
UCI38FHfSdCBRlD90Np1mGSQ,Catta.,@catta4r,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288894+00:00,active,False,MEDIUM_CONFIDENCE
UCHRq9JfoPNIg5p1rMG02oqA,Zinnia,@zinnialy,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288939+00:00,active,False,HIGH_CONFIDENCE
UCJMSZ92fkCAzyWmkdpvCuQA,SZeroCh,@szeroatsushi,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288960+00:00,active,False,HIGH_CONFIDENCE
UCHa6wMUGqyur-ZWsUwDeQOg, Cliche Ch.〖SSR〗,@cliche_ssr,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.288990+00:00,active,False,MEDIUM_CONFIDENCE
UCHzQgT7k-UHxSo8oLQlf6Qg,VoidCat,@voidcatfatbeans,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.289010+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCHlFbiJk0VWcT2dPwTqXcxw, JaoKat \ ジャオカットくん,@jaokat,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.289041+00:00,active,False,MEDIUM_CONFIDENCE
UCJ9STJzDqEexCPnqAAHe5Cw,RINNPING,@rinnping8745,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.289073+00:00,hiatus,False,HIGH_CONFIDENCE
UCHkNbiqY3dc4AcaiGxSq2_Q,Rosalyn Ch.,@rosettawitch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.289112+00:00,active,False,HIGH_CONFIDENCE
UCJ6kqLPI4aALUa0p3kJJUKQ,Mellowlop「Paralist」,@mellowlop,Paralist,Thai VTuber Ranking,2026-09-06T15:07:31.289173+00:00,active,False,HIGH_CONFIDENCE
UCIh-YIiPfxN0qPWAvIpfBXQ,Himari Hana Ch.,@himari_hana,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.289261+00:00,hiatus,False,HIGH_CONFIDENCE
UCIxWJ7k2MWKT6sIg3mLjkTg,โป๊ะโกะ / PoKo ปลวกทูปเบ๋อ,@poko_vtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.289281+00:00,active,True,HIGH_CONFIDENCE
UCHhIQk2SuVBxR4H2PH_3j2Q,นานาโฮชิ นานะ / 七星ナナ,@nanahoshinana,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.289324+00:00,active,True,HIGH_CONFIDENCE
UCI9bNMcvSiuq-bfjsPNomTA,Kana Ibera Ch.,@kanaiberachannel,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.289354+00:00,active,False,HIGH_CONFIDENCE
UCJ8hefgtMDAtBo7NRSa90Zg,OwlMan Ch.,@owlmanch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.289392+00:00,active,False,MEDIUM_CONFIDENCE
UCIDkMzUr_JW5yoiq_Nx35_A,MaaeTheGreatest,@maaethegreatest,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.289418+00:00,hiatus,False,HIGH_CONFIDENCE
UCHyAFq-CHcgrOte84Wvmorw,IKKI CHANNEL,@ikkichannel_,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.289456+00:00,active,False,HIGH_CONFIDENCE
UCIGChk_c7ZNdtpOrmbHr2NA,Miibelle「ASMR VTUBER」,@mii__belle,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.289478+00:00,active,False,HIGH_CONFIDENCE
UCJAI6tpsee_w0sMV7-NB_Tw,SUIFONG CH〖DPX〗,@suifong_ch,DPX,Thai VTuber Ranking,2026-09-06T15:07:31.289574+00:00,active,False,HIGH_CONFIDENCE
UCHhUajhm4zRg-_Ubw11otfw,NamiNe,@naminerakko,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.289607+00:00,active,False,MEDIUM_CONFIDENCE
UCHudKjxLpwqHoqV-57uTRFw,FuwaFuwaSeal,@fuwafuwaseal,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.289704+00:00,active,False,HIGH_CONFIDENCE
UCIMFIkXOGA7dWA903WdRKKg,Nezumi Elze Ch. Pixela Legends,@nezumielze,Pixela Project,Thai VTuber Ranking,2026-09-06T15:07:31.289736+00:00,active,True,HIGH_CONFIDENCE
UCIJlMF7bynSgi0G8Hy6j94g,SoDaChan | Vtuber,@sodachanvtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.289794+00:00,active,False,MEDIUM_CONFIDENCE
UCHNUhekh0u_TuF6vZ5S5j8w,MONGON. Association From 48 Dimension World (V.2),@mongon.af48dw.,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.289881+00:00,active,False,HIGH_CONFIDENCE
UCpMuWBxMa6ttNgtylPTn3Hg,Nergal Near Ch.,@nergalnearch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.289945+00:00,active,True,HIGH_CONFIDENCE
UCq0Nq6SwDplj3OcuvwkE1Mg,Fuka CH.〔 DBT 〕,@kitsunefukadbt,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.289976+00:00,active,False,HIGH_CONFIDENCE
UCq1-zScAqUHmGQO9SYI5pIg,JellMellO,@jellmello_j,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.289993+00:00,active,False,MEDIUM_CONFIDENCE
UCqCv5pUmAMeoQMushiW3Csg,Lamu Ch.,@lamuch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290031+00:00,active,False,HIGH_CONFIDENCE
UCqu5twYqzKGrRyIrcvg4YXA,Rainnie Rgrada Ch.,@rainniergradach,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290080+00:00,active,False,HIGH_CONFIDENCE
UCpWoDWpQSzhs3PMMU4WrfiQ,Zoe Specter Ch.,@zoespecter,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290141+00:00,active,False,MEDIUM_CONFIDENCE
UCr0-V3nBW3klbNrklD_1TPg,Hiyoribouzu Ch.,@hiyoribouzu,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290163+00:00,active,False,MEDIUM_CONFIDENCE
UCpaaIu52BVuInfJkO0-Ft3Q,Valent Soel S,@valentsoels,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290206+00:00,active,False,MEDIUM_CONFIDENCE
UCrICh9KpS2QHVWOkfJ7GO1g,AofEdits | オッフ【716RM】,@aofedits,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290226+00:00,active,False,MEDIUM_CONFIDENCE
UCpNAFq_PANbmcdfhzfuiekA,Sata Channel,@satachanneldayo,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290268+00:00,active,False,HIGH_CONFIDENCE
UCq97LOtWB1CgRVFzDF3FSSA,Langray Ch.,@langraych.2390,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290296+00:00,unknown,False,HIGH_CONFIDENCE
UCpke74KAbZIIj7KrNdPgxow,Ayelet Nocturna ch.,@ayeletnocturnach.,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290331+00:00,active,False,MEDIUM_CONFIDENCE
UCpIlOwUGihEx-Qzie2JiMWw,Retsu_Red,@retsured,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290356+00:00,active,False,MEDIUM_CONFIDENCE
UCpXRdlZ-aGpd9s2gFVl63lg,อเมะ,@amethyst_ame,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290385+00:00,active,False,HIGH_CONFIDENCE
UCpDj-ctDxLn5M5H5G_UxuRA,Deilliah Goodknight ,@deilliahgoodknight,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290416+00:00,active,False,HIGH_CONFIDENCE
UCpwaMGj7IdlttM_bP2iKZmw,Nz_Nezz Ch.,@nz_nezzch.8022,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290434+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCr6JjOIjCAYFGJIW3_BznmA,Big M 4U 『ECR』,@bigm4u,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290460+00:00,active,False,HIGH_CONFIDENCE
UCprsCfEbSQRzd-mK4Cgd1Rg,RAY XILLIA,@rayxillia,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290478+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCqfR7Nkz-wkfQgcMDsU7HnA,Pimkishy,@pimkishy,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290540+00:00,active,False,HIGH_CONFIDENCE
UCqMmxgXhKhZxIeIXSxho6mw,Lucky Vulpecula,@luckytime-v1204,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290565+00:00,active,False,HIGH_CONFIDENCE
UCpBjGiBLFJ8x-7kHDtPY74g,SE1 Ch.,@seikich,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290589+00:00,hiatus,False,HIGH_CONFIDENCE
UCq_POu51qgVp0O9EgcJgsDw,Sia Asmodeusia ch. ◈BLB◈,@asmodeusiablb,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290639+00:00,active,False,HIGH_CONFIDENCE
UCqbax9GTF0U2i7Fzk7HjOyg,Liztsu Hikake Ch.,@lizt_hikake,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290726+00:00,active,False,MEDIUM_CONFIDENCE
UCqDHOqlcApniKvQAPW2LlMQ,Herah Castor | AcastledProject,@herahvtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290764+00:00,hiatus,False,HIGH_CONFIDENCE
UCqlIHZinRgdevuHuCILlgjA,MeowMiKe CH. 《19'S》,@meowmikech,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290788+00:00,active,False,MEDIUM_CONFIDENCE
UCpuk3ld3rGWSsLOhuVlOFBQ,Kuzune Ch.,@kuzunech.5390,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.290809+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCpSsKMbL7zvD87O8-57Mg7A,Aikaze,@shin_aikaze,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290859+00:00,active,False,HIGH_CONFIDENCE
UCqq085DI0tDBblF3Q1nsdcg,Thuay_Fu Wolfcute【Mystery】,@thuayfuwolfcute,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290885+00:00,active,False,HIGH_CONFIDENCE
UCqhhWjpw23dWhJ5rRwCCrMA,Aisha Channel,@aishachannel,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.290927+00:00,active,True,HIGH_CONFIDENCE
UCqxS4qNzJUWdPgR2UdLpemA,Akito Q Flame『VW』,@akitoqflame,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.290949+00:00,active,False,HIGH_CONFIDENCE
UCph_3mJbLtVYMFr4-n_rRgw,WINT3R ⌜VZ⌟,@wint3r_vz,Virtual Zeven (VZ),Thai VTuber Ranking,2026-09-06T15:07:31.291004+00:00,active,False,HIGH_CONFIDENCE
UCrDlc3CYB6TXFoU01jw0XPg,YumeMaTTy Ch.,@yumemattych,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.291065+00:00,active,False,HIGH_CONFIDENCE
UCqCI_qpXBTlVO0kZhB51I6w,Elleusia,@elleusia,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.291137+00:00,active,False,MEDIUM_CONFIDENCE
UCpWF1pMyJtMvlynspGnThdw,MamMam Ch. 真夢マム,@mammamch.,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.291156+00:00,hiatus,True,MEDIUM_CONFIDENCE
UCqKKqKP-G8LYkWMQeJAc2vA,Noir Vinterny | V.W.Y,@noirvinterny,V.W.Y,Thai VTuber Ranking,2026-09-06T15:07:31.291175+00:00,active,False,MEDIUM_CONFIDENCE
UCpGtwNmbOtgmcKIY81MIX_w,Nongwan TV,@nongwantv,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.291248+00:00,active,True,HIGH_CONFIDENCE
UCqUKFVHfbb0ujmoxNfGSu1w,Magcro Ravencroft Ch.,@magcroravencroftch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.291319+00:00,active,False,HIGH_CONFIDENCE
UCqTbc_8tl7ZFcEEuZtzfr2w,Leinn Channel,@leinnch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.291345+00:00,active,False,HIGH_CONFIDENCE
UCp6qRWhZi2nDUSWKwV_V08Q,PaFeMiLK vtuber,@pafemilkvtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.291381+00:00,hiatus,False,HIGH_CONFIDENCE
UCpNkVsMlsJRF792H-1_1vPA,Melita X Ch. Pixela Project,@melitax-san,Pixela Project,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.291403+00:00,hiatus,True,HIGH_CONFIDENCE
UCqBG-DyjOA-llSpScSDOxqA,ApriRiru,@apririru,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.291461+00:00,active,False,HIGH_CONFIDENCE
UCqozdR0DYubMg22jJV2eThQ,Anastasia Ch.「TRR」,@anastasia_trr,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.291757+00:00,active,False,MEDIUM_CONFIDENCE
UCqsUkQeicv0nEs5_d6DXYvQ,Shikár Dawg,@shikar_dawg,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.291787+00:00,active,False,HIGH_CONFIDENCE
UCqVbto9IH79DiJQab1nZ8CA,Dellons Ch.【𝐙𝐎𝐑𝐀】(REST),@dellonsch.,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.291818+00:00,active,False,MEDIUM_CONFIDENCE
UCpZhmRU3HDKMau3Tv0_DsGg,[ 海姫 ]Marin Ch. ◈BLB◈,@marintera_blb,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.291844+00:00,active,False,HIGH_CONFIDENCE
UCpv77tyTG6nJlO9oBIFZ5xQ,Meteona Mars Ch.,@meteonamarsch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.291901+00:00,active,False,MEDIUM_CONFIDENCE
UCSmwbpH_ZvRCn8-gbggGfTw,Kati Ch. กะทิ,@nagaminekati,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.291940+00:00,active,False,HIGH_CONFIDENCE
UCSqQDeXi3tLW_MyHnwTgvDA,ช่องนี้ ซัน คุม อิอิ,@trustlnwvtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.291966+00:00,active,False,HIGH_CONFIDENCE
UCRpEzYWkJforn6YhvaSVXtA,Llewella Elias Ch.,@llewellaelias,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.291995+00:00,hiatus,False,HIGH_CONFIDENCE
UCRpX7uvjkoy3-j_U_3atvog,Urara Momomi,@uraramomomi,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292026+00:00,hiatus,False,HIGH_CONFIDENCE
UCSZe92Gr5MIRyGSokkfOOzg,lullalull,@lullalulllalull,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292075+00:00,active,False,MEDIUM_CONFIDENCE
UCRZE5IMKRUpTgfjaniVKpbg,ChazuminXD Ch.,@chazuminxd,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292099+00:00,active,False,MEDIUM_CONFIDENCE
UCS7BVBZ3itZ0wqlEX8a2UBA,Remiel noch,@remielnoch492,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292127+00:00,unknown,False,MEDIUM_CONFIDENCE
UCRyGfYHjCHIeWZQRpdnDKMg,Katsuki Ch.,@katsuki_ch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292171+00:00,active,False,HIGH_CONFIDENCE
UCS2-t9SC5UZ9kS_bhbAxPaw,Notaki Ch.,@notakich,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292243+00:00,active,False,HIGH_CONFIDENCE
UCRldXR7ASrCYYoxeqOU-_og,Varkin Ch,@varkinch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292262+00:00,active,False,MEDIUM_CONFIDENCE
UCTD-nm97tb5Sh7_ou7LFSUQ,Euthalia Zéphyr Ch. Pixela Destiny,@zephyreuthalia,Pixela Project,Thai VTuber Ranking,2026-09-06T15:07:31.292283+00:00,hiatus,True,MEDIUM_CONFIDENCE
UCS2xtM_DkvYKVxBEQxIf2-g,MuMind Ch.,@mumindch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292301+00:00,active,False,MEDIUM_CONFIDENCE
UCSoFIMz3y6jOVMg8nggpcMQ,Pixiang Meiyin Ch. Lumina-Mutelu,@pixiangmeiyin,Lumina Live,Thai VTuber Ranking,2026-09-06T15:07:31.292359+00:00,active,False,HIGH_CONFIDENCE
UCSQCuMGGicyB_QqG_mApH7w,Kaede Ch. [ Graduated],@kaedekh,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292396+00:00,unknown,True,HIGH_CONFIDENCE
UCSdtAY_t7uWTGhzka8QEO4Q,Arisu Jin Ch.【PSM】,@arisuinjin,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292432+00:00,active,False,HIGH_CONFIDENCE
UCSyG0x9lhNOi6hbyVy7hZ7g,Kumo Kuma ch.,@kumo_ma,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292466+00:00,active,False,MEDIUM_CONFIDENCE
UCSOxauTBY7eKbUnQ86W708Q,Supeacha ⌜VZ⌟,@supeacha,Virtual Zeven (VZ),Thai VTuber Ranking,2026-09-06T15:07:31.292492+00:00,active,True,HIGH_CONFIDENCE
UCRG5fX1v4b-3sUyKfAAtxxA,Luxia Ch.,@luxiaplg,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.292525+00:00,active,True,HIGH_CONFIDENCE
UCSG5e3zBiGSZRvD42HSnbxw,PILA P.CROWEN Ch.【PSM】,@pilap.crowen,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292573+00:00,active,False,HIGH_CONFIDENCE
UCS1PrWcX95lKikSMIsm6eRg,Aki the Valkyrie Ch.,@akithevalkyrie,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292605+00:00,active,False,HIGH_CONFIDENCE
UCS7XTVaCOg-rBOEM6Lyw5Jg,Myrrha Enchanté Ch. [Autumnia],@myrrhaenchante,Autumnia,Thai VTuber Ranking,2026-09-06T15:07:31.292640+00:00,hiatus,False,HIGH_CONFIDENCE
UCSus3TGWTuMjiQWycSI1CaA,Pugmaru_VTube,@inukami_pugmaru,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292681+00:00,active,False,MEDIUM_CONFIDENCE
UCRaAduo6w37DoPahoaiVbTg,Chana チャナ,@chanavtuber,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.292716+00:00,hiatus,False,HIGH_CONFIDENCE
UCT6E1GD1uAXAG6fWQCGPVXA,Sarana Sapina Ch.,@saranasapinach,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292743+00:00,active,False,HIGH_CONFIDENCE
UCSMH958kINERMdSx7u76Fmg,Nemuru 夜雲 ネムル,@nemuru_y,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292761+00:00,active,False,MEDIUM_CONFIDENCE
UCTAEz5besWbmV4xp13zc0HA,MoRin Ch.,@morinplanet,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292788+00:00,active,False,MEDIUM_CONFIDENCE
UCT6AsljeggMR6rqkQ5NSeRA,JosephineCres,@josephinecres,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292819+00:00,active,False,MEDIUM_CONFIDENCE
UCRGaEF2NMlp0n3gTlPFj27Q,Kaamoria Ch.,@kaamoria,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292866+00:00,active,False,MEDIUM_CONFIDENCE
UCSPAN-WjdncItj4wMfi451g,Zalivia,@zaly-zalivia,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292892+00:00,active,False,MEDIUM_CONFIDENCE
UCRNJOb6iROvOKqWiB9H1lBg,JayVounter,@jayvounter,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.292915+00:00,active,True,MEDIUM_CONFIDENCE
UCSR9HXXmM7Er6ebxyIoBgpw,Stamp LMTY ⌜VZ⌟,@stamplmty,Virtual Zeven (VZ),Thai VTuber Ranking,2026-09-06T15:07:31.292983+00:00,active,True,HIGH_CONFIDENCE
UCSaQSMvF2aOoz6GTnrb6VXw,Koemi Eimii Ch.,@koemieimii,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.293069+00:00,active,False,HIGH_CONFIDENCE
UCS9vgAEQSQDhgTRIskKA2tA,Ark Ch.【ARP】,@arkarproject,Algorhythm Project,Thai VTuber Ranking,2026-09-06T15:07:31.293100+00:00,active,True,MEDIUM_CONFIDENCE
UCRYa4rXZl4M4aXDVdRWamZA,Frayr《WAV》,@frayr_wav,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.293143+00:00,active,False,HIGH_CONFIDENCE
UCSjgfxkp4S7l1BrUObNUzzw,MAD:HATTER ⌜VZ⌟,@madhattervz,Virtual Zeven (VZ),Thai VTuber Ranking,2026-09-06T15:07:31.293198+00:00,active,False,MEDIUM_CONFIDENCE
UCSy4T_D4xz0IcnrAoNKd8Sw,Dalinju モラー,@dalinju,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.293230+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCSB3FXovZ5GLLAIfYyuXYJg,Maprang 【Vtuber】,@maprang_vtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.293269+00:00,active,False,MEDIUM_CONFIDENCE
UCT-XhKtg0Ld-uAjsdf-qFMA,Orinnia ch.,@orinnia_vtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.293308+00:00,active,False,HIGH_CONFIDENCE
